area,year,adm,total,avg,mid,mid1,mid3,sd,cv
高雄市茂林區,2009,252,140651,558,428,220,777,477.65,85.58
高雄市茂林區,2010,251,150997,602,453,254,824,523.76,87.06
高雄市茂林區,2011,301,186538,620,476,310,849,505.2,81.52
高雄市茂林區,2012,357,231495,648,523,297,832,574.33,88.57
高雄市茂林區,2013,316,228727,724,590,363,958,602.7,83.27
高雄市茂林區,2014,333,236494,710,602,373,887,559.04,78.72
高雄市茂林區,2015,301,209653,697,602,364,885,454.83,65.3
高雄市茂林區,2016,327,232425,711,600,405,846,542.69,76.35
高雄市桃源區,2009,471,287336,610,514,317,832,410.29,67.25
高雄市桃源區,2010,502,299830,597,512,317,740,445.09,74.52
高雄市桃源區,2011,519,314121,605,523,317,768,438.25,72.41
高雄市桃源區,2012,615,403340,656,551,341,848,446.97,68.15
高雄市桃源區,2013,555,372396,671,571,372,838,446.89,66.6
高雄市桃源區,2014,569,389178,684,605,360,850,508.14,74.29
高雄市桃源區,2015,559,376686,674,594,410,826,448.06,66.49
高雄市桃源區,2016,571,392551,687,584,408,845,469.91,68.35
高雄市那瑪夏區,2009,274,181908,664,538,337,830,609.58,91.82
高雄市那瑪夏區,2010,306,196152,641,503,315,789,615.28,95.98
高雄市那瑪夏區,2011,330,188358,571,444,266,703,481.06,84.28
高雄市那瑪夏區,2012,445,274777,617,539,331,784,435.94,70.6
高雄市那瑪夏區,2013,397,256556,646,531,319,827,477.95,73.96
高雄市那瑪夏區,2014,387,266154,688,588,350,872,518.16,75.34
高雄市那瑪夏區,2015,393,280313,713,619,394,887,503.56,70.6
高雄市那瑪夏區,2016,403,275030,682,605,395,855,447.87,65.63
新北市新莊區,2009,107297,75307243,702,523,324,862,813.07,115.84
新北市新莊區,2010,109943,80453496,732,532,326,887,1388.46,189.74
新北市新莊區,2011,112324,86475181,770,556,341,932,1071.47,139.17
新北市新莊區,2012,116602,92300325,792,572,351,965,946.03,119.51
新北市新莊區,2013,116222,91041385,783,562,343,959,998.38,127.45
新北市新莊區,2014,117573,97488697,829,581,354,999,1218.46,146.95
新北市新莊區,2015,118579,99540865,839,592,362,1018,1228.57,146.35
新北市新莊區,2016,120249,101269856,842,596,365,1026,1216.17,144.41
新北市林口區,2009,21599,19611734,908,642,381,1113,983.97,108.37
新北市林口區,2010,23320,22558360,967,672,386,1195,1103.85,114.11
新北市林口區,2011,24772,25585866,1033,701,399,1276,1226.87,118.78
新北市林口區,2012,26296,28094696,1068,735,416,1319,1327.21,124.22
新北市林口區,2013,27664,29330740,1060,723,404,1310,1371.45,129.35
新北市林口區,2014,28836,32749121,1136,745,411,1393,1538.98,135.51
新北市林口區,2015,29649,34289225,1157,760,419,1421,3512.18,303.69
新北市林口區,2016,30836,35658884,1156,758,418,1424,2845.13,246.03
新北市五股區,2009,19170,12729892,664,501,313,796,1009.36,152
新北市五股區,2010,19762,13724840,695,507,311,816,2275.09,327.58
新北市五股區,2011,20205,15034167,744,532,325,859,2108.24,283.33
新北市五股區,2012,21167,16120852,762,540,332,878,3453.73,453.48
新北市五股區,2013,21008,15544466,740,527,322,860,2579.91,348.67
新北市五股區,2014,21337,18035311,845,544,336,893,5765.16,682.06
新北市五股區,2015,21720,17869778,823,558,346,915,5949.65,723.16
新北市五股區,2016,22443,18163171,809,561,350,925,5534.95,683.92
新北市蘆洲區,2009,47145,32539631,690,523,330,843,690.99,100.11
新北市蘆洲區,2010,48538,35190177,725,530,328,865,1631.85,225.08
新北市蘆洲區,2011,50049,38273961,765,550,340,905,1438.05,188.05
新北市蘆洲區,2012,52130,40444111,776,564,350,936,897.75,115.71
新北市蘆洲區,2013,51612,39866305,772,552,342,926,1281.69,165.93
新北市蘆洲區,2014,52251,42387076,811,573,350,963,1268.27,156.34
新北市蘆洲區,2015,52900,42938433,812,581,361,985,1056.18,130.12
新北市蘆洲區,2016,53992,43877831,813,582,362,989,925.96,113.94
新北市三重區,2009,98484,67370917,684,506,316,824,1420.75,207.69
新北市三重區,2010,101703,72488670,713,513,315,849,2041.47,286.42
新北市三重區,2011,103530,78803466,761,536,330,895,2866.33,376.57
新北市三重區,2012,106939,82907299,775,549,338,924,2275.32,293.48
新北市三重區,2013,105747,81910735,775,540,332,920,2691.86,347.52
新北市三重區,2014,106089,88439493,834,559,345,954,4653.47,558.21
新北市三重區,2015,106232,86405442,813,571,354,977,1182.9,145.43
新北市三重區,2016,107755,87860226,815,575,356,979,1179.9,144.71
新北市泰山區,2009,20987,15063281,718,547,335,908,744.87,103.78
新北市泰山區,2010,21511,16135909,750,562,336,942,826.05,110.12
新北市泰山區,2011,21766,17331204,796,593,358,1000,922.23,115.82
新北市泰山區,2012,22520,18551799,824,607,367,1035,1030.6,125.1
新北市泰山區,2013,22185,17775861,801,593,360,1017,785.13,97.99
新北市泰山區,2014,22486,18934580,842,614,367,1066,884.31,105.02
新北市泰山區,2015,22552,19279367,855,623,374,1088,829.02,96.97
新北市泰山區,2016,22860,19493814,853,625,373,1084,790.34,92.68
新北市新店區,2009,86368,80000694,926,619,360,1118,1557.07,168.1
新北市新店區,2010,88284,85608835,970,625,357,1148,2069.83,213.45
新北市新店區,2011,89663,91187212,1017,644,369,1184,2563.39,252.05
新北市新店區,2012,92341,96278497,1043,659,378,1214,3161.52,303.22
新北市新店區,2013,92313,92746610,1005,644,368,1187,2450.81,243.94
新北市新店區,2014,93382,101717711,1089,660,379,1221,6334.01,581.49
新北市新店區,2015,93448,100427354,1075,670,387,1237,3042.24,283.08
新北市新店區,2016,94835,100010998,1055,666,385,1230,2696.09,255.66
新北市石碇區,2009,1636,975578,596,474,300,725,643.76,107.96
新北市石碇區,2010,1651,996741,604,470,294,750,759.42,125.79
新北市石碇區,2011,1641,1037185,632,479,297,762,959.55,151.82
新北市石碇區,2012,1686,1121682,665,491,310,791,1116.24,167.78
新北市石碇區,2013,1595,1045291,655,488,303,788,1008.45,153.88
新北市石碇區,2014,1596,1187882,744,503,316,814,1580.35,212.33
新北市石碇區,2015,1562,1219607,781,533,328,852,1806.87,231.41
新北市石碇區,2016,1615,1212398,751,518,325,853,1260.44,167.9
新北市深坑區,2009,6043,4588285,759,561,343,948,778.05,102.47
新北市深坑區,2010,6187,4855067,785,571,336,966,903,115.07
新北市深坑區,2011,6419,5322722,829,582,351,1006,1116.68,134.67
新北市深坑區,2012,6632,5556186,838,596,361,1008,1020.02,121.75
新北市深坑區,2013,6524,5389635,826,583,358,1004,956.88,115.83
新北市深坑區,2014,6605,5646472,855,600,360,1034,1155.45,135.16
新北市深坑區,2015,6595,5699722,864,610,370,1056,1304.42,150.93
新北市深坑區,2016,6783,5757892,849,604,371,1045,851.68,100.33
新北市坪林區,2009,1244,793617,638,493,311,791,592.55,92.88
新北市坪林區,2010,1285,825043,642,483,298,776,692.58,107.87
新北市坪林區,2011,1254,839269,669,519,313,831,604.85,90.37
新北市坪林區,2012,1303,868445,666,519,316,826,603.1,90.49
新北市坪林區,2013,1235,847310,686,511,321,798,969.7,141.34
新北市坪林區,2014,1276,940271,737,530,320,841,1020.44,138.48
新北市坪林區,2015,1311,947768,723,531,336,854,767.93,106.22
新北市坪林區,2016,1314,955018,727,548,338,879,721.04,99.21
新北市烏來區,2009,1108,790455,713,521,321,869,1535.54,215.24
新北市烏來區,2010,1151,833521,724,535,312,889,891.95,123.17
新北市烏來區,2011,1125,840386,747,560,332,922,1200.26,160.67
新北市烏來區,2012,1201,883648,736,564,341,920,841.03,114.31
新北市烏來區,2013,1152,851626,739,556,344,924,875.96,118.49
新北市烏來區,2014,1171,925227,790,599,356,961,1048.25,132.67
新北市烏來區,2015,1213,957065,789,620,389,960,907.55,115.02
新北市烏來區,2016,1282,1003366,783,616,386,946,876.44,111.98
新北市板橋區,2009,145555,111461431,766,547,338,928,996.94,130.19
新北市板橋區,2010,149672,120062093,802,556,338,957,1150.41,143.41
新北市板橋區,2011,153292,129332758,844,578,352,1004,1240.26,147
新北市板橋區,2012,158677,138960873,876,600,364,1045,1255.89,143.41
新北市板橋區,2013,157062,135890175,865,592,357,1038,1340.32,154.91
新北市板橋區,2014,157941,144439855,915,610,366,1082,2746.66,300.34
新北市板橋區,2015,157820,144615280,916,624,375,1101,1368.4,149.33
新北市板橋區,2016,158730,146580300,923,628,379,1110,1427.86,154.62
新北市三峽區,2009,22797,15830014,694,522,317,857,708.04,101.97
新北市三峽區,2010,24142,17718618,734,534,322,899,829.77,113.06
新北市三峽區,2011,25270,19339643,765,551,332,937,918.44,120.01
新北市三峽區,2012,26968,21719688,805,571,348,990,1044.31,129.67
新北市三峽區,2013,27087,21688924,801,570,340,992,929.48,116.08
新北市三峽區,2014,27635,23294854,843,587,350,1022,1443.07,171.19
新北市三峽區,2015,28180,23752253,843,593,355,1036,1201.03,142.49
新北市三峽區,2016,29007,24571412,847,595,359,1038,1109.83,131.02
新北市鶯歌區,2009,21037,12987456,617,482,309,764,552.85,89.55
新北市鶯歌區,2010,21817,13930175,639,498,312,787,586.61,91.87
新北市鶯歌區,2011,22368,15285076,683,528,333,837,640.96,93.8
新北市鶯歌區,2012,23523,16561354,704,540,347,869,660.98,93.88
新北市鶯歌區,2013,23108,16049226,695,527,340,859,671.78,96.72
新北市鶯歌區,2014,23317,16952164,727,541,348,891,769.81,105.88
新北市鶯歌區,2015,22927,16818517,734,550,354,906,722.44,98.48
新北市鶯歌區,2016,23027,17029637,740,555,359,903,735.9,99.51
新北市樹林區,2009,45422,30941700,681,509,312,829,799.39,117.35
新北市樹林區,2010,47610,34063553,715,524,318,863,1018.22,142.31
新北市樹林區,2011,49345,37963961,769,551,335,913,1468.4,190.86
新北市樹林區,2012,51246,40410578,789,570,346,955,1032.95,130.99
新北市樹林區,2013,50784,39461269,777,555,335,938,1042.21,134.13
新北市樹林區,2014,51104,41737121,817,573,348,978,1227.26,150.27
新北市樹林區,2015,51154,41899554,819,582,357,996,973.76,118.88
新北市樹林區,2016,51946,42793992,824,585,359,996,1153.75,140.05
新北市中和區,2009,117987,90461065,767,564,344,953,831.38,108.44
新北市中和區,2010,120250,95522934,794,569,342,975,965.59,121.55
新北市中和區,2011,122549,101544194,829,591,355,1020,945.11,114.06
新北市中和區,2012,126156,107628689,853,610,366,1056,971.78,113.91
新北市中和區,2013,124447,105187526,845,601,361,1048,997.38,118
新北市中和區,2014,124151,110353506,889,621,371,1084,1396.51,157.11
新北市中和區,2015,123762,110803499,895,630,379,1105,1075.62,120.14
新北市中和區,2016,124251,111524963,898,633,381,1112,1004.74,111.94
新北市土城區,2009,59415,40992562,690,520,326,842,1187.47,172.11
新北市土城區,2010,61330,43793030,714,524,324,863,1556.17,217.93
新北市土城區,2011,63010,46521942,738,543,338,897,951.27,128.84
新北市土城區,2012,65257,49666547,761,558,349,935,935.74,122.95
新北市土城區,2013,64647,48266150,747,550,340,922,820.51,109.9
新北市土城區,2014,65031,50665379,779,563,350,957,1000.56,128.43
新北市土城區,2015,65088,51378857,789,575,360,972,864.2,109.48
新北市土城區,2016,66172,52316552,791,577,362,971,885.16,111.96
新北市瑞芳區,2009,9379,5723937,610,479,308,749,564.52,92.5
新北市瑞芳區,2010,9422,5832566,619,476,298,758,636.37,102.8
新北市瑞芳區,2011,9574,6129392,640,491,310,785,696.43,108.78
新北市瑞芳區,2012,10210,6512594,638,500,312,792,581.49,91.16
新北市瑞芳區,2013,9734,6111047,628,493,307,784,547.92,87.28
新北市瑞芳區,2014,9818,6389982,651,507,316,810,574.94,88.34
新北市瑞芳區,2015,9708,6477720,667,516,329,827,600.95,90.06
新北市瑞芳區,2016,9666,6425687,665,526,334,822,564.83,84.97
新北市平溪區,2009,1124,616973,549,420,276,680,476.88,86.88
新北市平溪區,2010,1136,625884,551,433,269,699,484.49,87.94
新北市平溪區,2011,1112,637395,573,435,294,707,500.29,87.28
新北市平溪區,2012,1119,664134,594,457,285,744,578.71,97.51
新北市平溪區,2013,1023,600307,587,449,292,717,567.28,96.67
新北市平溪區,2014,976,603561,618,482,309,750,607.35,98.21
新北市平溪區,2015,950,618451,651,507,319,785,589.71,90.59
新北市平溪區,2016,935,614081,657,523,342,799,568.49,86.56
新北市雙溪區,2009,2079,1238209,596,454,291,730,542.97,91.17
新北市雙溪區,2010,2107,1274061,605,465,285,752,547.81,90.6
新北市雙溪區,2011,2054,1316723,641,486,300,776,772.44,120.5
新北市雙溪區,2012,2130,1459346,685,487,298,796,1506.05,219.82
新北市雙溪區,2013,2020,1412332,699,487,299,807,2023.61,289.43
新北市雙溪區,2014,2040,1459637,716,506,307,835,1667.09,232.99
新北市雙溪區,2015,1980,1482852,749,528,322,861,1773.14,236.76
新北市雙溪區,2016,1903,1402947,737,531,330,852,1611.59,218.6
新北市貢寮區,2009,2647,1584480,599,469,298,730,515.63,86.14
新北市貢寮區,2010,2609,1559033,598,461,291,730,530.34,88.75
新北市貢寮區,2011,2631,1614369,614,469,292,754,545.06,88.83
新北市貢寮區,2012,2764,1688776,611,463,288,731,599.59,98.13
新北市貢寮區,2013,2589,1601818,619,471,293,758,607.94,98.26
新北市貢寮區,2014,2544,1605044,631,482,301,786,579.25,91.81
新北市貢寮區,2015,2443,1572365,644,492,309,797,578.78,89.93
新北市貢寮區,2016,2397,1572487,656,503,315,805,639.78,97.52
新北市金山區,2009,5133,2921612,569,438,266,707,541.66,95.17
新北市金山區,2010,5163,3026584,586,437,271,727,583.37,99.52
新北市金山區,2011,5191,3123996,602,452,268,751,620.94,103.18
新北市金山區,2012,5271,3296935,625,471,284,783,644.32,103.01
新北市金山區,2013,5049,3199049,634,472,283,791,713.34,112.58
新北市金山區,2014,5106,3361697,658,483,295,812,710.76,107.96
新北市金山區,2015,5046,3401036,674,498,303,835,725.82,107.69
新北市金山區,2016,5094,3406593,669,495,308,830,663.75,99.25
新北市萬里區,2009,4231,2469669,584,444,276,695,785.78,134.62
新北市萬里區,2010,4365,2592875,594,449,275,722,795.42,133.91
新北市萬里區,2011,4499,2826027,628,467,292,747,915.7,145.78
新北市萬里區,2012,4648,2988553,643,478,300,763,948.24,147.48
新北市萬里區,2013,4505,2853020,633,475,294,757,779.85,123.14
新北市萬里區,2014,4589,3083492,672,494,302,790,1370.53,203.97
新北市萬里區,2015,4582,3061845,668,505,311,820,776.55,116.21
新北市萬里區,2016,4690,3156234,673,507,321,809,815.1,121.12
新北市淡水區,2009,39944,33860167,848,587,342,1021,3597.48,424.39
新北市淡水區,2010,41418,36571232,883,598,344,1052,4172.83,472.59
新北市淡水區,2011,43172,40303827,934,619,355,1089,5170.03,553.8
新北市淡水區,2012,45848,43154874,941,644,365,1132,3544.83,376.6
新北市淡水區,2013,47091,43653628,927,625,357,1112,4998.96,539.26
新北市淡水區,2014,48595,48869500,1006,640,361,1148,6418.4,638.24
新北市淡水區,2015,49612,48852597,985,649,369,1166,5939.17,603.15
新北市淡水區,2016,50968,49702938,975,648,368,1163,4745.86,486.67
新北市汐止區,2009,56970,47273756,830,589,358,1008,1089.94,131.35
新北市汐止區,2010,58523,50527530,863,596,354,1033,1277.06,147.91
新北市汐止區,2011,59725,53467773,895,611,362,1064,1273.38,142.24
新北市汐止區,2012,61508,56444926,918,630,376,1108,1205.98,131.42
新北市汐止區,2013,61205,55012805,899,619,366,1089,1140.85,126.93
新北市汐止區,2014,61664,58994059,957,632,377,1121,5165.34,539.91
新北市汐止區,2015,62044,58200595,938,643,384,1137,1135.41,121.04
新北市汐止區,2016,63359,59033972,932,636,382,1132,1156.46,124.12
新北市三芝區,2009,5513,3287114,596,455,272,730,682.8,114.52
新北市三芝區,2010,5556,3397480,611,462,275,747,665.77,108.88
新北市三芝區,2011,5681,3597361,633,476,289,768,665.17,105.04
新北市三芝區,2012,5862,3987698,680,497,298,805,923.34,135.73
新北市三芝區,2013,5724,3709378,648,480,291,791,719.59,111.04
新北市三芝區,2014,5758,3952872,687,493,297,804,996.36,145.14
新北市三芝區,2015,5756,3905674,679,499,305,817,898.45,132.41
新北市三芝區,2016,5802,3878817,669,497,305,815,755.01,112.94
新北市石門區,2009,2626,1591400,606,444,275,706,1543.81,254.75
新北市石門區,2010,2770,1718122,620,433,271,720,1851.18,298.45
新北市石門區,2011,2829,1863716,659,468,286,760,1858.3,282.08
新北市石門區,2012,2826,1846706,653,475,305,768,1689.24,258.5
新北市石門區,2013,2812,1823218,648,459,288,761,1772.2,273.33
新北市石門區,2014,2814,1897701,674,480,299,796,1971.7,292.37
新北市石門區,2015,2758,1882847,683,485,296,808,2149.16,314.81
新北市石門區,2016,2728,1927861,707,510,318,827,2180.78,308.59
新北市八里區,2009,8272,5659496,684,506,308,820,908.54,132.79
新北市八里區,2010,8580,6086263,709,516,316,844,1201.49,169.38
新北市八里區,2011,8838,6524765,738,538,328,880,932.04,126.25
新北市八里區,2012,9203,6990853,760,550,340,912,980.99,129.14
新北市八里區,2013,9235,6961783,754,540,329,908,1185.52,157.26
新北市八里區,2014,9483,7970409,840,558,342,943,3006.07,357.66
新北市八里區,2015,9670,7708980,797,559,344,941,1296.91,162.68
新北市八里區,2016,9908,7965009,804,563,348,951,1263.74,157.2
新北市永和區,2009,67905,61975467,913,633,367,1141,1184.59,129.79
新北市永和區,2010,68576,65096122,949,640,361,1175,1374.9,144.84
新北市永和區,2011,69100,68259286,988,664,374,1218,1445.13,146.29
新北市永和區,2012,70335,70418332,1001,682,385,1252,1268.81,126.73
新北市永和區,2013,69173,68161436,985,670,376,1227,1296.81,131.61
新北市永和區,2014,68964,72101476,1045,688,386,1266,3744.04,358.11
新北市永和區,2015,68717,72111190,1049,696,393,1276,3627.72,345.7
新北市永和區,2016,68830,71019405,1032,696,391,1274,1414.24,137.06
桃園市楊梅市,2009,36441,26324495,722,556,343,912,751.94,104.09
桃園市楊梅市,2010,38743,29447247,760,574,356,947,881.65,116
桃園市楊梅市,2011,40400,32552762,806,600,371,1004,948.68,117.74
臺中縣L01,2009,1,438,438,438,438,438,0,0
臺中縣L10,2009,1,983,983,983,983,983,0,0
臺南縣R04,2009,1,436,436,436,436,436,0,0
臺南縣R06,2009,1,362,362,362,362,362,0,0
臺南縣R18,2009,2,674,337,337,304,369,45.89,13.62
臺南縣R19,2009,2,789,394,394,364,424,42.24,10.71
